,date_time,latitude,longitude,swvht1
3146,2021-04-21 20:00:00,-25.5179,-42.7377,5.3
3147,2021-04-21 21:00:00,-25.5177,-42.737,4.76
3148,2021-04-21 22:00:00,-25.5175,-42.7372,4.87
3149,2021-04-21 23:00:00,-25.5175,-42.7369,4.3
3150,2021-04-22 00:00:00,-25.5175,-42.7369,4.5
3151,2021-04-22 01:00:00,-25.5173,-42.7365,5.12
3152,2021-04-22 02:00:00,-25.5168,-42.7363,4.95
3153,2021-04-22 03:00:00,-25.5161,-42.7381,4.7
3154,2021-04-22 04:00:00,-25.5159,-42.739,4.43
3155,2021-04-22 05:00:00,-25.516,-42.7385,4.5
3156,2021-04-22 06:00:00,-25.5163,-42.7376,4.51
3157,2021-04-22 07:00:00,-25.5166,-42.7369,4.32
3158,2021-04-22 08:00:00,-25.5167,-42.7367,5.05
3159,2021-04-22 09:00:00,-25.5152,-42.7369,4.31
3160,2021-04-22 10:00:00,-25.514,-42.7386,4.51
3161,2021-04-22 11:00:00,-25.5138,-42.74,5.13
3162,2021-04-22 12:00:00,-25.5161,-42.7409,4.49
3163,2021-04-22 13:00:00,-25.5177,-42.7412,5.0
3164,2021-04-22 14:00:00,-25.519,-42.7407,4.51
3165,2021-04-22 15:00:00,-25.5198,-42.7403,4.64
3166,2021-04-22 16:00:00,-25.5203,-42.7394,4.64
3167,2021-04-22 17:00:00,-25.5204,-42.7386,4.71
3168,2021-04-22 18:00:00,-25.5203,-42.7372,4.51
3169,2021-04-22 19:00:00,-25.5198,-42.7367,4.54
3170,2021-04-22 20:00:00,-25.5194,-42.7361,4.53
3171,2021-04-22 21:00:00,-25.5187,-42.7354,4.22
3172,2021-04-22 22:00:00,-25.5184,-42.7354,4.15
3173,2021-04-22 23:00:00,-25.5181,-42.7359,4.66
3174,2021-04-23 00:00:00,-25.518,-42.7358,4.09
3175,2021-04-23 01:00:00,-25.5175,-42.7359,5.07
3176,2021-04-23 02:00:00,-25.5173,-42.7357,4.31
3177,2021-04-23 03:00:00,-25.5166,-42.737,4.33
3178,2021-04-23 04:00:00,-25.5168,-42.7383,4.65
3179,2021-04-23 05:00:00,-25.517,-42.7392,4.31
3180,2021-04-23 06:00:00,-25.5175,-42.7388,4.07
3181,2021-04-23 07:00:00,-25.5175,-42.7389,4.19
3182,2021-04-23 08:00:00,-25.5171,-42.7393,4.19
3183,2021-04-23 09:00:00,-25.5175,-42.7388,3.96
3184,2021-04-23 10:00:00,-25.5179,-42.7385,3.38
3185,2021-04-23 11:00:00,-25.5186,-42.7389,3.8
3186,2021-04-23 12:00:00,-25.5192,-42.7397,3.6
3187,2021-04-23 13:00:00,-25.5203,-42.7402,3.11
3188,2021-04-23 14:00:00,-25.521,-42.7402,3.44
3189,2021-04-23 15:00:00,-25.5215,-42.7399,3.3
3190,2021-04-23 16:00:00,-25.5218,-42.7392,3.29
3191,2021-04-23 17:00:00,-25.522,-42.7381,3.72
3192,2021-04-23 18:00:00,-25.5219,-42.7365,3.27
3193,2021-04-23 19:00:00,-25.5217,-42.735,3.59
3194,2021-04-23 20:00:00,-25.521,-42.7339,3.25
3195,2021-04-23 21:00:00,-25.52,-42.7331,2.97
3196,2021-04-23 22:00:00,-25.5189,-42.7326,3.04
3197,2021-04-23 23:00:00,-25.5177,-42.7327,3.3
3198,2021-04-24 00:00:00,-25.517,-42.7332,2.96
3199,2021-04-24 01:00:00,-25.5173,-42.7345,2.88
3200,2021-04-24 02:00:00,-25.5177,-42.736,2.68
3201,2021-04-24 03:00:00,-25.5182,-42.7383,2.69
3202,2021-04-24 04:00:00,-25.5187,-42.7394,2.4
3203,2021-04-24 05:00:00,-25.5194,-42.7396,2.6
3204,2021-04-24 06:00:00,-25.5201,-42.7391,2.66
3205,2021-04-24 07:00:00,-25.5204,-42.7389,2.77
3206,2021-04-24 08:00:00,-25.5204,-42.7388,2.68
3207,2021-04-24 09:00:00,-25.5206,-42.7381,2.33
3208,2021-04-24 10:00:00,-25.5207,-42.7378,2.6
3209,2021-04-24 11:00:00,-25.5207,-42.7375,2.32
3210,2021-04-24 12:00:00,-25.521,-42.7369,2.3
3211,2021-04-24 13:00:00,-25.5214,-42.7368,2.46
3212,2021-04-24 14:00:00,-25.5219,-42.7366,2.07
3213,2021-04-24 15:00:00,-25.522,-42.7363,2.1
3214,2021-04-24 16:00:00,-25.522,-42.7361,2.37
3215,2021-04-24 17:00:00,-25.522,-42.7356,2.1
3216,2021-04-24 18:00:00,-25.5219,-42.7351,2.27
3217,2021-04-24 19:00:00,-25.5215,-42.7345,1.98
3218,2021-04-24 20:00:00,-25.5208,-42.7341,1.93
3219,2021-04-24 21:00:00,-25.5197,-42.7338,2.16
3220,2021-04-24 22:00:00,-25.5189,-42.7344,1.72
3221,2021-04-24 23:00:00,-25.5184,-42.7349,1.91
3222,2021-04-25 00:00:00,-25.5182,-42.736,1.88
3223,2021-04-25 01:00:00,-25.5186,-42.7372,1.88
3224,2021-04-25 02:00:00,-25.5191,-42.7386,1.65
3225,2021-04-25 03:00:00,-25.5198,-42.7392,1.67
3226,2021-04-25 04:00:00,-25.5205,-42.7393,1.5
3227,2021-04-25 05:00:00,-25.521,-42.739,1.68
3228,2021-04-25 06:00:00,-25.5215,-42.7385,1.63
3229,2021-04-25 07:00:00,-25.5216,-42.7379,1.61
3230,2021-04-25 08:00:00,-25.5215,-42.7374,1.62
3231,2021-04-25 09:00:00,-25.5211,-42.7369,1.66
3232,2021-04-25 10:00:00,-25.5207,-42.7361,1.62
3233,2021-04-25 11:00:00,-25.5204,-42.7352,1.44
3234,2021-04-25 12:00:00,-25.5202,-42.7349,1.57
3235,2021-04-25 13:00:00,-25.5201,-42.7346,1.45
3236,2021-04-25 14:00:00,-25.5202,-42.7352,1.54
3237,2021-04-25 15:00:00,-25.5205,-42.7363,1.39
3238,2021-04-25 17:00:00,-25.5211,-42.7372,1.4
3239,2021-04-25 18:00:00,-25.5214,-42.737,1.52
3240,2021-04-25 19:00:00,-25.5216,-42.7366,1.45
3241,2021-04-25 20:00:00,-25.5215,-42.7359,1.65
3242,2021-04-25 21:00:00,-25.521,-42.7351,1.4
3243,2021-04-25 22:00:00,-25.5204,-42.7344,1.52
3244,2021-04-25 23:00:00,-25.5198,-42.7342,1.57
3245,2021-04-26 00:00:00,-25.5195,-42.7347,1.51
3246,2021-04-26 01:00:00,-25.5195,-42.7347,1.51
3247,2021-04-26 02:00:00,-25.52,-42.7352,1.48
3248,2021-04-26 03:00:00,-25.5206,-42.7356,1.57
3249,2021-04-26 04:00:00,-25.5209,-42.7357,1.39
3250,2021-04-26 05:00:00,-25.5213,-42.7356,1.34
3251,2021-04-26 06:00:00,-25.5215,-42.7353,1.23
3252,2021-04-26 07:00:00,-25.5214,-42.7349,1.36
3253,2021-04-26 08:00:00,-25.521,-42.7345,1.17
3254,2021-04-26 09:00:00,-25.5202,-42.7341,1.21
3255,2021-04-26 10:00:00,-25.5192,-42.7338,1.19
3256,2021-04-26 11:00:00,-25.5182,-42.7335,1.24
3257,2021-04-26 12:00:00,-25.5176,-42.7333,1.1
3258,2021-04-26 13:00:00,-25.5172,-42.7332,1.17
3259,2021-04-26 14:00:00,-25.5173,-42.7337,1.18
3260,2021-04-26 15:00:00,-25.5179,-42.7354,1.08
3261,2021-04-26 16:00:00,-25.5185,-42.7374,1.05
3262,2021-04-26 17:00:00,-25.5192,-42.7387,1.2
3263,2021-04-26 18:00:00,-25.5201,-42.7388,1.19
3264,2021-04-26 19:00:00,-25.5205,-42.739,1.39
3265,2021-04-26 20:00:00,-25.5207,-42.7387,1.4
3266,2021-04-26 21:00:00,-25.5208,-42.7379,1.47
3267,2021-04-26 22:00:00,-25.5207,-42.7366,1.46
3268,2021-04-26 23:00:00,-25.5204,-42.7353,1.46
3269,2021-04-27 00:00:00,-25.5201,-42.7341,1.62
3270,2021-04-27 01:00:00,-25.5199,-42.7337,1.56
3271,2021-04-27 02:00:00,-25.52,-42.7334,1.7
3272,2021-04-27 03:00:00,-25.5201,-42.7332,1.55
3273,2021-04-27 04:00:00,-25.5203,-42.7334,1.81
3274,2021-04-27 05:00:00,-25.5204,-42.7338,1.76
3275,2021-04-27 06:00:00,-25.5203,-42.7338,1.61
3276,2021-04-27 08:00:00,-25.5198,-42.7338,1.65
3277,2021-04-27 09:00:00,-25.5191,-42.7336,1.5
3278,2021-04-27 10:00:00,-25.5183,-42.7334,1.42
3279,2021-04-27 11:00:00,-25.5174,-42.7329,1.61
3280,2021-04-27 12:00:00,-25.5169,-42.7326,1.57
3281,2021-04-27 13:00:00,-25.5173,-42.7328,1.63
3282,2021-04-27 14:00:00,-25.5177,-42.7337,1.66
3283,2021-04-27 15:00:00,-25.5183,-42.7347,1.68
3284,2021-04-27 16:00:00,-25.519,-42.7355,1.67
3285,2021-04-27 17:00:00,-25.52,-42.7368,1.67
3286,2021-04-27 18:00:00,-25.5209,-42.738,1.66
3287,2021-04-27 19:00:00,-25.5213,-42.7378,1.73
3288,2021-04-27 20:00:00,-25.5216,-42.7371,1.49
3289,2021-04-27 21:00:00,-25.5215,-42.7359,1.59
3290,2021-04-27 22:00:00,-25.5212,-42.7347,1.64
3291,2021-04-27 23:00:00,-25.5208,-42.7335,1.74
3292,2021-04-28 00:00:00,-25.5205,-42.7325,1.95
3293,2021-04-28 01:00:00,-25.5202,-42.7319,1.77
3294,2021-04-28 02:00:00,-25.5199,-42.7315,1.67
3295,2021-04-28 03:00:00,-25.5199,-42.7313,1.69
3296,2021-04-28 04:00:00,-25.5201,-42.7317,1.72
3297,2021-04-28 05:00:00,-25.5205,-42.7323,1.77
3298,2021-04-28 06:00:00,-25.5208,-42.7331,1.72
3299,2021-04-28 07:00:00,-25.521,-42.7338,1.78
3300,2021-04-28 08:00:00,-25.5211,-42.7343,1.98
3301,2021-04-28 09:00:00,-25.5208,-42.7344,1.84
3302,2021-04-28 10:00:00,-25.5203,-42.7345,1.63
3303,2021-04-28 11:00:00,-25.5197,-42.7345,1.93
3304,2021-04-28 12:00:00,-25.5191,-42.7342,1.77
3305,2021-04-28 13:00:00,-25.5188,-42.7339,2.1
3306,2021-04-28 14:00:00,-25.5189,-42.7337,1.99
3307,2021-04-28 15:00:00,-25.5193,-42.7339,2.15
3308,2021-04-28 16:00:00,-25.52,-42.735,1.99
3309,2021-04-28 17:00:00,-25.5208,-42.7361,2.16
3310,2021-04-28 18:00:00,-25.5215,-42.7368,2.2
3311,2021-04-28 19:00:00,-25.5219,-42.7368,1.99
3312,2021-04-28 20:00:00,-25.522,-42.7363,1.94
3313,2021-04-28 21:00:00,-25.522,-42.7353,1.95
3314,2021-04-28 22:00:00,-25.5218,-42.7342,1.79
3315,2021-04-28 23:00:00,-25.5214,-42.7329,1.8
3316,2021-04-29 00:00:00,-25.5208,-42.7318,1.9
3317,2021-04-29 01:00:00,-25.5202,-42.7309,1.97
3318,2021-04-29 02:00:00,-25.5198,-42.7304,1.92
3319,2021-04-29 03:00:00,-25.5199,-42.7304,1.93
3320,2021-04-29 04:00:00,-25.52,-42.7312,2.03
3321,2021-04-29 05:00:00,-25.5204,-42.7325,1.89
3322,2021-04-29 06:00:00,-25.5211,-42.7342,1.78
3323,2021-04-29 07:00:00,-25.5214,-42.7354,1.87
3324,2021-04-29 08:00:00,-25.5216,-42.7362,1.89
3325,2021-04-29 09:00:00,-25.5216,-42.7368,2.11
3326,2021-04-29 10:00:00,-25.5215,-42.737,1.91
3327,2021-04-29 11:00:00,-25.5213,-42.7369,2.03
3328,2021-04-29 14:00:00,-25.5203,-42.7356,2.13
3329,2021-04-29 15:00:00,-25.5205,-42.7354,2.26
3330,2021-04-29 16:00:00,-25.5208,-42.7358,
3331,2021-04-29 17:00:00,-25.5212,-42.736,2.3
3332,2021-04-29 18:00:00,-25.5217,-42.7366,2.38
3333,2021-04-29 19:00:00,-25.5219,-42.7366,2.34
3334,2021-04-29 20:00:00,-25.522,-42.7364,2.2
3335,2021-04-29 21:00:00,-25.522,-42.7361,2.2
3336,2021-04-29 22:00:00,-25.5219,-42.7355,2.19
3337,2021-04-29 23:00:00,-25.5217,-42.7346,2.25
3338,2021-04-30 00:00:00,-25.5215,-42.7339,2.13
3339,2021-04-30 01:00:00,-25.5212,-42.7328,2.13
3340,2021-04-30 02:00:00,-25.5207,-42.7319,2.03
3341,2021-04-30 03:00:00,-25.5205,-42.7316,1.98
3342,2021-04-30 04:00:00,-25.5205,-42.7317,1.97
3343,2021-04-30 05:00:00,-25.5208,-42.7323,2.09
3344,2021-04-30 06:00:00,-25.5212,-42.7332,2.31
3345,2021-04-30 07:00:00,-25.5215,-42.734,2.04
3346,2021-04-30 08:00:00,-25.5217,-42.7351,2.12
3347,2021-04-30 09:00:00,-25.5219,-42.7357,1.94
3348,2021-04-30 10:00:00,-25.5219,-42.736,2.23
3349,2021-04-30 11:00:00,-25.5219,-42.7361,1.96
3350,2021-04-30 12:00:00,-25.5218,-42.7355,2.14
3351,2021-04-30 13:00:00,-25.5216,-42.735,2.09
3352,2021-04-30 14:00:00,-25.5214,-42.7347,2.15
3353,2021-04-30 15:00:00,-25.5215,-42.7347,2.33
3354,2021-04-30 16:00:00,-25.5215,-42.7347,2.19
3355,2021-04-30 17:00:00,-25.5217,-42.7353,2.39
3356,2021-04-30 18:00:00,-25.5219,-42.7362,2.41
3357,2021-04-30 19:00:00,-25.522,-42.7368,2.1
3358,2021-04-30 20:00:00,-25.5222,-42.737,2.06
3359,2021-04-30 21:00:00,-25.5223,-42.7369,1.76
3360,2021-04-30 22:00:00,-25.5223,-42.7365,1.88
3361,2021-04-30 23:00:00,-25.5223,-42.7357,2.0
3362,2021-05-01 00:00:00,-25.5222,-42.735,1.82
3363,2021-05-01 01:00:00,-25.5221,-42.7342,1.98
3364,2021-05-01 02:00:00,-25.5219,-42.7333,2.18
3365,2021-05-01 03:00:00,-25.5216,-42.7325,1.97
3366,2021-05-01 04:00:00,-25.5215,-42.7321,1.88
3367,2021-05-01 05:00:00,-25.5215,-42.7323,1.78
3368,2021-05-01 06:00:00,-25.5217,-42.7327,1.63
3369,2021-05-01 07:00:00,-25.5219,-42.7337,1.66
3370,2021-05-01 08:00:00,-25.5222,-42.7356,1.66
3371,2021-05-01 09:00:00,-25.5223,-42.737,1.82
3372,2021-05-01 10:00:00,-25.5223,-42.7377,1.56
3373,2021-05-01 11:00:00,-25.5223,-42.738,1.38
3374,2021-05-01 12:00:00,-25.5223,-42.7375,1.57
3375,2021-05-01 13:00:00,-25.5223,-42.7368,1.5
3376,2021-05-01 14:00:00,-25.5223,-42.7362,1.52
3377,2021-05-01 15:00:00,-25.5222,-42.7361,1.39
3378,2021-05-01 16:00:00,-25.5221,-42.7362,1.4
3379,2021-05-01 17:00:00,-25.5222,-42.7365,1.35
3380,2021-05-01 18:00:00,-25.5222,-42.7369,1.4
3381,2021-05-01 19:00:00,-25.5223,-42.7371,1.35
3382,2021-05-01 20:00:00,-25.5224,-42.7374,1.48
3383,2021-05-01 21:00:00,-25.5224,-42.7375,1.52
3384,2021-05-01 22:00:00,-25.5224,-42.7372,1.43
3385,2021-05-01 23:00:00,-25.5224,-42.7369,1.41
3386,2021-05-02 00:00:00,-25.5224,-42.7365,1.32
3387,2021-05-02 01:00:00,-25.5224,-42.7355,1.37
3388,2021-05-02 02:00:00,-25.5222,-42.7342,1.47
3389,2021-05-02 03:00:00,-25.5219,-42.7329,1.28
3390,2021-05-02 04:00:00,-25.5217,-42.7321,1.55
3391,2021-05-02 05:00:00,-25.5217,-42.7322,1.39
3392,2021-05-02 06:00:00,-25.5219,-42.7331,1.43
3393,2021-05-02 07:00:00,-25.5221,-42.734,1.31
3394,2021-05-02 08:00:00,-25.5223,-42.7351,1.27
3395,2021-05-02 09:00:00,-25.5224,-42.736,1.35
3396,2021-05-02 10:00:00,-25.5224,-42.7365,1.22
3397,2021-05-02 11:00:00,-25.5224,-42.7367,1.22
3398,2021-05-02 12:00:00,-25.5224,-42.7369,1.29
3399,2021-05-02 13:00:00,-25.5224,-42.7371,1.39
3400,2021-05-02 14:00:00,-25.5223,-42.7371,1.44
3401,2021-05-02 15:00:00,-25.5222,-42.7371,1.3
3402,2021-05-02 16:00:00,-25.5222,-42.7372,1.45
3403,2021-05-02 17:00:00,-25.5222,-42.7373,1.53
3404,2021-05-02 18:00:00,-25.5223,-42.7375,1.43
3405,2021-05-02 19:00:00,-25.5223,-42.7376,1.32
3406,2021-05-02 20:00:00,-25.5223,-42.7377,1.29
3407,2021-05-02 21:00:00,-25.5223,-42.7377,1.29
3408,2021-05-02 22:00:00,-25.5224,-42.7373,1.26
3409,2021-05-02 23:00:00,-25.5224,-42.7366,1.27
3410,2021-05-03 00:00:00,-25.5224,-42.7357,1.31
3411,2021-05-03 01:00:00,-25.5223,-42.7349,1.52
3412,2021-05-03 02:00:00,-25.5222,-42.7344,1.54
3413,2021-05-03 03:00:00,-25.5222,-42.7341,1.35
3414,2021-05-03 04:00:00,-25.5221,-42.7337,1.48
3415,2021-05-03 05:00:00,-25.5221,-42.7337,1.43
3416,2021-05-03 06:00:00,-25.522,-42.7337,1.37
3417,2021-05-03 07:00:00,-25.522,-42.7337,1.52
3418,2021-05-03 08:00:00,-25.5221,-42.7342,1.48
3419,2021-05-03 09:00:00,-25.5222,-42.735,1.55
3420,2021-05-03 10:00:00,-25.5223,-42.7356,1.44
3421,2021-05-03 11:00:00,-25.5223,-42.7361,1.58
3422,2021-05-03 12:00:00,-25.5223,-42.7366,1.64
3423,2021-05-03 13:00:00,-25.5223,-42.7368,1.52
3424,2021-05-03 14:00:00,-25.5222,-42.737,1.46
3425,2021-05-03 15:00:00,-25.5222,-42.737,1.58
3426,2021-05-03 16:00:00,-25.5222,-42.7367,1.54
3427,2021-05-03 17:00:00,-25.5223,-42.7367,1.45
3428,2021-05-03 18:00:00,-25.5222,-42.7371,1.35
3429,2021-05-03 19:00:00,-25.5221,-42.7376,1.47
3430,2021-05-03 20:00:00,-25.5222,-42.7378,1.4
3431,2021-05-03 21:00:00,-25.5223,-42.7373,1.45
3432,2021-05-03 22:00:00,-25.5223,-42.7369,1.61
3433,2021-05-03 23:00:00,-25.5223,-42.7367,1.44
3434,2021-05-04 00:00:00,-25.5223,-42.7366,1.33
3435,2021-05-04 01:00:00,-25.5223,-42.7365,1.42
3436,2021-05-04 02:00:00,-25.5223,-42.736,1.4
3437,2021-05-04 03:00:00,-25.5222,-42.7358,1.4
3438,2021-05-04 04:00:00,-25.5221,-42.7352,1.49
3439,2021-05-04 05:00:00,-25.5221,-42.7349,1.43
3440,2021-05-04 06:00:00,-25.5221,-42.735,1.38
3441,2021-05-04 07:00:00,-25.5222,-42.7351,1.43
3442,2021-05-04 08:00:00,-25.5222,-42.7355,1.39
3443,2021-05-04 09:00:00,-25.5223,-42.7362,1.47
3444,2021-05-04 10:00:00,-25.5224,-42.737,1.3
3445,2021-05-04 11:00:00,-25.5224,-42.7373,1.38
3446,2021-05-04 12:00:00,-25.5225,-42.7372,1.35
3447,2021-05-04 13:00:00,-25.5225,-42.7366,1.27
3448,2021-05-04 14:00:00,-25.5225,-42.7361,1.28
3449,2021-05-04 15:00:00,-25.5224,-42.7357,1.29
3450,2021-05-04 16:00:00,-25.5224,-42.7355,1.32
3451,2021-05-04 17:00:00,-25.5223,-42.7353,1.25
3452,2021-05-04 18:00:00,-25.5221,-42.7353,1.33
3453,2021-05-04 19:00:00,-25.5219,-42.7357,1.33
3454,2021-05-04 20:00:00,-25.5218,-42.7362,1.37
3455,2021-05-04 21:00:00,-25.5219,-42.7366,1.39
3456,2021-05-04 22:00:00,-25.5219,-42.7375,1.31
3457,2021-05-04 23:00:00,-25.5219,-42.7383,1.3
3458,2021-05-05 00:00:00,-25.522,-42.7388,1.25
3459,2021-05-05 01:00:00,-25.522,-42.7388,1.19
3460,2021-05-05 02:00:00,-25.5221,-42.7384,1.09
3461,2021-05-05 03:00:00,-25.5221,-42.7382,1.18
3462,2021-05-05 04:00:00,-25.5222,-42.7378,1.29
3463,2021-05-05 05:00:00,-25.5222,-42.7373,1.14
3464,2021-05-05 06:00:00,-25.5223,-42.7369,1.13
3465,2021-05-05 07:00:00,-25.5223,-42.7367,1.2
3466,2021-05-05 08:00:00,-25.5223,-42.7367,1.11
3467,2021-05-05 09:00:00,-25.5223,-42.7365,1.26
3468,2021-05-05 10:00:00,-25.5223,-42.7364,1.17
3469,2021-05-05 11:00:00,-25.5223,-42.7363,1.22
3470,2021-05-05 12:00:00,-25.5222,-42.7361,1.13
3471,2021-05-05 13:00:00,-25.5222,-42.736,1.17
3472,2021-05-05 14:00:00,-25.522,-42.7359,1.22
3473,2021-05-05 15:00:00,-25.5219,-42.7356,1.23
3474,2021-05-05 16:00:00,-25.5218,-42.7355,1.02
3475,2021-05-05 17:00:00,-25.5217,-42.7354,1.15
3476,2021-05-05 18:00:00,-25.5215,-42.7356,1.03
3477,2021-05-05 19:00:00,-25.5213,-42.7362,1.18
3478,2021-05-05 20:00:00,-25.521,-42.7369,1.26
3479,2021-05-05 21:00:00,-25.5208,-42.7375,1.02
3480,2021-05-05 22:00:00,-25.5209,-42.7383,1.04
3481,2021-05-05 23:00:00,-25.5212,-42.7386,1.06
3482,2021-05-06 00:00:00,-25.5216,-42.7386,1.08
3483,2021-05-06 01:00:00,-25.5219,-42.7383,1.06
3484,2021-05-06 02:00:00,-25.522,-42.7379,1.03
3485,2021-05-06 03:00:00,-25.522,-42.7376,1.14
3486,2021-05-06 04:00:00,-25.5221,-42.7376,1.12
3487,2021-05-06 05:00:00,-25.5221,-42.7377,1.03
3488,2021-05-06 06:00:00,-25.5222,-42.7373,1.02
3489,2021-05-06 07:00:00,-25.5222,-42.7368,1.11
3490,2021-05-06 08:00:00,-25.5222,-42.7363,1.05
3491,2021-05-06 09:00:00,-25.5222,-42.736,1.1
3492,2021-05-06 10:00:00,-25.5221,-42.7359,1.21
3493,2021-05-06 11:00:00,-25.5222,-42.7358,1.63
3494,2021-05-06 12:00:00,-25.5222,-42.7357,1.85
3495,2021-05-06 13:00:00,-25.5221,-42.7354,2.44
3496,2021-05-06 14:00:00,-25.5221,-42.7351,2.21
3497,2021-05-06 15:00:00,-25.5219,-42.735,2.52
3498,2021-05-06 16:00:00,-25.5219,-42.7349,2.22
3499,2021-05-06 17:00:00,-25.5218,-42.7349,2.37
3500,2021-05-06 18:00:00,-25.5216,-42.7353,2.44
3501,2021-05-06 19:00:00,-25.5215,-42.7357,2.48
3502,2021-05-06 20:00:00,-25.5212,-42.7364,2.32
3503,2021-05-06 21:00:00,-25.521,-42.7371,2.6
3504,2021-05-06 22:00:00,-25.5209,-42.7376,2.55
3505,2021-05-06 23:00:00,-25.521,-42.7379,2.64
3506,2021-05-07 00:00:00,-25.5213,-42.738,2.53
3507,2021-05-07 01:00:00,-25.5216,-42.7383,2.45
3508,2021-05-07 02:00:00,-25.5216,-42.7384,2.27
3509,2021-05-07 03:00:00,-25.5216,-42.7384,2.7
3510,2021-05-07 04:00:00,-25.5216,-42.7383,3.27
3511,2021-05-07 05:00:00,-25.5215,-42.7381,3.22
3512,2021-05-07 06:00:00,-25.5216,-42.738,3.54
3513,2021-05-07 07:00:00,-25.5215,-42.7379,3.57
3514,2021-05-07 08:00:00,-25.5214,-42.7379,3.9
3515,2021-05-07 09:00:00,-25.5212,-42.7381,3.33
3516,2021-05-07 10:00:00,-25.521,-42.7384,3.14
3517,2021-05-07 12:00:00,-25.5212,-42.7388,3.01
3518,2021-05-07 14:00:00,-25.5217,-42.7383,2.82
3519,2021-05-07 16:00:00,-25.5219,-42.7376,2.53
3520,2021-05-07 17:00:00,-25.522,-42.7372,2.63
3521,2021-05-07 18:00:00,-25.5219,-42.7365,2.34
3522,2021-05-07 19:00:00,-25.5218,-42.7361,2.43
3523,2021-05-07 20:00:00,-25.5216,-42.7359,2.17
3524,2021-05-07 21:00:00,-25.5214,-42.7356,2.31
3525,2021-05-07 22:00:00,-25.5212,-42.7356,2.32
3526,2021-05-07 23:00:00,-25.521,-42.7357,2.62
3527,2021-05-08 00:00:00,-25.5209,-42.7356,2.52
3528,2021-05-08 01:00:00,-25.5209,-42.7356,2.84
3529,2021-05-08 02:00:00,-25.5208,-42.7357,2.87
3530,2021-05-08 03:00:00,-25.521,-42.7358,3.13
3531,2021-05-08 04:00:00,-25.5209,-42.7359,3.43
3532,2021-05-08 05:00:00,-25.5207,-42.7361,3.45
3533,2021-05-08 06:00:00,-25.5205,-42.7362,3.77
3534,2021-05-08 07:00:00,-25.5203,-42.7368,3.89
3535,2021-05-08 09:00:00,-25.5198,-42.7377,3.19
3536,2021-05-08 10:00:00,-25.5197,-42.7384,3.48
3537,2021-05-08 11:00:00,-25.5197,-42.7394,3.6
3538,2021-05-08 12:00:00,-25.52,-42.7402,3.23
3539,2021-05-08 13:00:00,-25.5204,-42.7405,3.56
3540,2021-05-08 14:00:00,-25.5208,-42.7407,3.56
3541,2021-05-08 15:00:00,-25.5212,-42.7406,3.85
3542,2021-05-08 16:00:00,-25.5215,-42.74,3.95
3543,2021-05-08 17:00:00,-25.5217,-42.7394,3.59
3544,2021-05-08 18:00:00,-25.5218,-42.7386,3.78
3545,2021-05-08 19:00:00,-25.5218,-42.7377,3.61
3546,2021-05-08 20:00:00,-25.5215,-42.7372,4.2
3547,2021-05-08 21:00:00,-25.5212,-42.7369,3.92
3548,2021-05-08 22:00:00,-25.5208,-42.7365,3.94
3549,2021-05-08 23:00:00,-25.5205,-42.7363,3.89
3550,2021-05-09 00:00:00,-25.5203,-42.7363,3.37
3551,2021-05-09 01:00:00,-25.5203,-42.7361,3.57
3552,2021-05-09 02:00:00,-25.5203,-42.7358,3.73
3553,2021-05-09 03:00:00,-25.5204,-42.7359,3.62
3554,2021-05-09 04:00:00,-25.5205,-42.7358,3.85
3555,2021-05-09 05:00:00,-25.5203,-42.7359,3.57
3556,2021-05-09 06:00:00,-25.5201,-42.7359,3.44
3557,2021-05-09 07:00:00,-25.52,-42.7365,3.41
3558,2021-05-09 08:00:00,-25.5198,-42.7372,3.15
3559,2021-05-09 09:00:00,-25.5196,-42.7382,3.21
3560,2021-05-09 10:00:00,-25.5193,-42.739,3.01
3561,2021-05-09 11:00:00,-25.519,-42.7396,3.04
3562,2021-05-09 12:00:00,-25.5189,-42.7404,3.15
3563,2021-05-09 13:00:00,-25.519,-42.7408,3.15
3564,2021-05-09 14:00:00,-25.5197,-42.7407,3.02
3565,2021-05-09 15:00:00,-25.5204,-42.7406,3.24
3566,2021-05-09 16:00:00,-25.5209,-42.7402,3.29
3567,2021-05-09 17:00:00,-25.5214,-42.7394,2.95
3568,2021-05-09 18:00:00,-25.5215,-42.7385,2.97
3569,2021-05-09 19:00:00,-25.5214,-42.7375,2.31
3570,2021-05-09 20:00:00,-25.5211,-42.7367,2.53
3571,2021-05-09 21:00:00,-25.5206,-42.7359,2.69
3572,2021-05-09 22:00:00,-25.5201,-42.7356,2.52
3573,2021-05-09 23:00:00,-25.5197,-42.7354,2.4
3574,2021-05-10 00:00:00,-25.5194,-42.7351,2.69
3575,2021-05-10 01:00:00,-25.5194,-42.7352,2.51
3576,2021-05-10 02:00:00,-25.5196,-42.7354,2.36
3577,2021-05-10 03:00:00,-25.5196,-42.7357,2.04
3578,2021-05-10 04:00:00,-25.5196,-42.7363,2.23
3579,2021-05-10 05:00:00,-25.5196,-42.7368,2.53
3580,2021-05-10 06:00:00,-25.5196,-42.737,2.1
3581,2021-05-10 07:00:00,-25.5194,-42.7371,2.45
3582,2021-05-10 08:00:00,-25.5194,-42.7377,2.44
3583,2021-05-10 09:00:00,-25.5192,-42.7386,2.08
3584,2021-05-10 11:00:00,-25.5189,-42.7393,2.14
